Date,Close
2000-02-01,4.483443737030029
2000-03-01,4.318914413452148
2000-04-01,4.894768714904785
2000-05-01,3.8664557933807373
2000-06-01,4.647974967956543
2000-07-01,5.239787578582764
2000-08-01,5.704606533050537
2000-09-01,5.339250564575195
2000-10-01,5.552821636199951
2000-11-01,5.381965637207031
2000-12-01,5.552821636199951
2001-01-01,5.894533634185791
2001-02-01,5.894533634185791
2001-03-01,5.424676895141602
2001-04-01,5.168394565582275
2001-05-01,4.912108421325684
2001-06-01,5.019361972808838
2001-07-01,4.582896709442139
2001-08-01,4.888420581817627
2001-09-01,4.205383777618408
2001-10-01,4.515254497528076
2001-11-01,5.090727806091309
2001-12-01,5.621933460235596
2002-01-01,6.418742656707764
2002-02-01,6.153139114379883
2002-03-01,6.7286152839660645
2002-04-01,6.374476432800293
2002-05-01,6.5072760581970215
2002-06-01,5.717871189117432
2002-07-01,5.807916641235352
2002-08-01,5.942984104156494
2002-09-01,5.414087295532227
2002-10-01,6.0965352058410645
2002-11-01,5.4595842361450195
2002-12-01,5.368592262268066
2003-01-01,4.777136325836182
2003-02-01,4.731640815734863
2003-03-01,4.686142921447754
2003-04-01,4.731640815734863
2003-05-01,5.050116539001465
2003-06-01,5.641570091247559
2003-07-01,6.005542278289795
2003-08-01,5.778059482574463
2003-09-01,6.188908100128174
2003-10-01,6.28127908706665
2003-11-01,5.957977294921875
2003-12-01,6.0965352058410645
2004-01-01,6.46602201461792
2004-02-01,6.512209892272949
2004-03-01,6.188908100128174
2004-04-01,6.327466011047363
2004-05-01,5.957977294921875
2004-06-01,6.37093448638916
2004-07-01,6.513567924499512
2004-08-01,6.323389530181885
2004-09-01,6.612258434295654
2004-10-01,6.515725612640381
2004-11-01,6.563992500305176
2004-12-01,6.660520076751709
2005-01-01,6.708786964416504
2005-02-01,6.563992500305176
2005-03-01,6.95011043548584
2005-04-01,6.901843070983887
2005-05-01,6.901843070983887
2005-06-01,7.049398422241211
2005-07-01,7.496190071105957
2005-08-01,7.049398422241211
2005-09-01,7.0963029861450195
2005-10-01,6.945313453674316
2005-11-01,7.297614574432373
2005-12-01,7.347943305969238
2006-01-01,7.297614574432373
2006-02-01,7.549256801605225
2006-03-01,7.851224899291992
2006-04-01,8.20352554321289
2006-05-01,7.498926162719727
2006-06-01,8.046287536621094
2006-07-01,8.046287536621094
2006-08-01,8.046287536621094
2006-09-01,8.515822410583496
2006-10-01,9.24724292755127
2006-11-01,9.71744155883789
2006-12-01,10.135395050048828
2007-01-01,9.87417221069336
2007-02-01,10.762325286865234
2007-03-01,10.97130298614502
2007-04-01,11.180281639099121
2007-05-01,12.538634300231934
2007-06-01,11.74803352355957
2007-07-01,12.015032768249512
2007-08-01,11.107229232788086
2007-09-01,11.921246528625488
2007-10-01,11.597590446472168
2007-11-01,10.680571556091309
2007-12-01,10.734514236450195
2008-01-01,9.385955810546875
2008-02-01,9.7204008102417
2008-03-01,10.324552536010742
2008-04-01,11.004225730895996
2008-05-01,10.885554313659668
2008-06-01,10.259592056274414
2008-07-01,10.733450889587402
2008-08-01,10.468966484069824
2008-09-01,9.351228713989258
2008-10-01,7.247203826904297
2008-11-01,7.336264133453369
2008-12-01,7.19154167175293
2009-01-01,6.612657070159912
2009-02-01,5.560642242431641
2009-03-01,5.410355091094971
2009-04-01,6.401137828826904
2009-05-01,7.937413692474365
2009-06-01,8.396919250488281
2009-07-01,10.112908363342285
2009-08-01,9.552351951599121
2009-09-01,9.715591430664062
2009-10-01,9.889289855957031
2009-11-01,10.908329963684082
2009-12-01,11.406265258789062
2010-01-01,10.514608383178711
2010-02-01,10.792527198791504
2010-03-01,11.128347396850586
2010-04-01,11.765243530273438
2010-05-01,10.479869842529297
2010-06-01,11.600117683410645
2010-07-01,11.742013931274414
2010-08-01,11.067997932434082
2010-09-01,10.94847297668457
2010-10-01,11.1397123336792
2010-11-01,11.056044578552246
2010-12-01,10.876757621765137
2011-01-01,11.832959175109863
2011-02-01,10.793092727661133
2011-03-01,11.235331535339355
2011-04-01,11.725388526916504
2011-05-01,11.617813110351562
2011-06-01,12.008328437805176
2011-07-01,12.478164672851562
2011-08-01,11.318822860717773
2011-09-01,10.373047828674316
2011-10-01,10.578628540039062
2011-11-01,9.375811576843262
2011-12-01,9.418991088867188
2012-01-01,10.695826530456543
2012-02-01,11.133776664733887
2012-03-01,11.31882381439209
2012-04-01,11.873973846435547
2012-05-01,10.91171932220459
2012-06-01,11.757568359375
2012-07-01,12.601898193359375
2012-08-01,12.028508186340332
2012-09-01,12.507831573486328
2012-10-01,11.629422187805176
2012-11-01,11.91585922241211
2012-12-01,12.6096773147583
2013-01-01,11.998607635498047
2013-02-01,12.145011901855469
2013-03-01,12.97249698638916
2013-04-01,13.589934349060059
2013-05-01,13.634488105773926
2013-06-01,12.699762344360352
2013-07-01,13.722904205322266
2013-08-01,12.718944549560547
2013-09-01,13.34555721282959
2013-10-01,13.45531940460205
2013-11-01,13.506970405578613
2013-12-01,13.71357536315918
2014-01-01,12.912972450256348
2014-02-01,13.319730758666992
2014-03-01,13.978292465209961
2014-04-01,14.049314498901367
2014-05-01,14.908987045288086
2014-06-01,14.875958442687988
2014-07-01,15.959293365478516
2014-08-01,15.14678955078125
2014-09-01,14.92740535736084
2014-10-01,15.327247619628906
2014-11-01,15.993648529052734
2014-12-01,16.346837997436523
2015-01-01,15.44719409942627
2015-02-01,15.373891830444336
2015-03-01,15.327247619628906
2015-04-01,16.32018280029297
2015-05-01,15.735759735107422
2015-06-01,15.68815803527832
2015-07-01,15.096537590026855
2015-08-01,13.178869247436523
2015-09-01,12.832691192626953
2015-10-01,14.064077377319336
2015-11-01,13.413799285888672
2015-12-01,13.701990127563477
2016-01-01,12.63992977142334
2016-02-01,11.98312759399414
2016-03-01,13.1849365234375
2016-04-01,12.99627685546875
2016-05-01,12.964783668518066
2016-06-01,13.107098579406738
2016-07-01,12.950550079345703
2016-08-01,12.815356254577637
2016-09-01,13.665752410888672
2016-10-01,13.629462242126465
2016-11-01,14.812427520751953
2016-12-01,14.805169105529785
2017-01-01,15.182554244995117
2017-02-01,15.60348129272461
2017-03-01,16.04619026184082
2017-04-01,15.821209907531738
2017-05-01,16.947948455810547
2017-06-01,17.05120086669922
2017-07-01,17.69283103942871
2017-08-01,17.722332000732422
2017-09-01,17.585792541503906
2017-10-01,18.42392349243164
2017-11-01,19.606294631958008
2017-12-01,19.793373107910156
2018-01-01,20.526737213134766
2018-02-01,20.8709716796875
2018-03-01,20.579120635986328
2018-04-01,22.55471420288086
2018-05-01,21.200098037719727
2018-06-01,20.160432815551758
2018-07-01,20.35630989074707
2018-08-01,20.38644790649414
2018-09-01,20.777650833129883
2018-10-01,18.706022262573242
2018-11-01,19.296817779541016
2018-12-01,18.851804733276367
2019-01-01,19.327510833740234
2019-02-01,19.197071075439453
2019-03-01,19.327510833740234
2019-04-01,21.35310173034668
2019-05-01,18.030824661254883
2019-06-01,20.19417953491211
2019-07-01,20.402847290039062
2019-08-01,19.289962768554688
2019-09-01,20.261207580566406
2019-10-01,21.185041427612305
2019-11-01,20.387540817260742
2019-12-01,20.85340690612793
2020-01-01,20.261207580566406
2020-02-01,19.32947540283203
2020-03-01,15.357773780822754
2020-04-01,16.060518264770508
2020-05-01,15.39725399017334
2020-06-01,15.973664283752441
2020-07-01,15.69791030883789
2020-08-01,15.835541725158691
2020-09-01,15.711928367614746
2020-10-01,15.678900718688965
2020-11-01,18.585155487060547
2020-12-01,18.783306121826172
2021-01-01,19.303462982177734
2021-02-01,20.376789093017578
2021-03-01,21.326278686523438
2021-04-01,21.953765869140625
2021-05-01,21.524433135986328
2021-06-01,21.63890266418457
2021-07-01,22.024417877197266
2021-08-01,21.437767028808594
2021-09-01,22.158281326293945
2021-10-01,22.929750442504883
2021-11-01,21.832550048828125
2021-12-01,23.058330535888672
2022-01-01,25.681318283081055
2022-02-01,25.63846206665039
2022-03-01,27.447128295898438
2022-04-01,25.7070369720459
2022-05-01,25.802175521850586
2022-06-01,22.9517822265625
2022-07-01,24.088443756103516
2022-08-01,23.89608383178711
2022-09-01,23.377458572387695
2022-10-01,24.80727195739746
2022-11-01,27.88137435913086
2022-12-01,27.434555053710938
2023-01-01,26.657094955444336
2023-02-01,26.73752212524414
2023-03-01,26.594539642333984
2023-04-01,25.21834373474121
2023-05-01,25.63759994506836
2023-06-01,25.683462142944336
2023-07-01,27.609722137451172
2023-08-01,26.087060928344727
2023-09-01,26.909122467041016
2023-10-01,25.511737823486328
2023-11-01,25.700572967529297
2023-12-01,26.861915588378906
2024-01-01,26.786380767822266
2024-02-01,26.38982582092285
2024-03-01,27.673908233642578
2024-04-01,28.70306396484375
2024-05-01,29.88682746887207
2024-06-01,30.410985946655273
2024-07-01,31.401063919067383
2024-08-01,30.46922492980957
2024-09-01,32.22999954223633
