Date,Close
2000-02-01,2.0423576831817627
2000-03-01,1.9861462116241455
2000-04-01,2.192256212234497
2000-05-01,1.8268800973892212
2000-06-01,2.247164726257324
2000-07-01,2.3793513774871826
2000-08-01,2.247164726257324
2000-09-01,2.096869707107544
2000-10-01,2.1349945068359375
2000-11-01,2.24936842918396
2000-12-01,2.4590559005737305
2001-01-01,2.4399936199188232
2001-02-01,2.497180938720703
2001-03-01,2.23030686378479
2001-04-01,2.096869707107544
2001-05-01,2.0778074264526367
2001-06-01,2.2892425060272217
2001-07-01,2.1930556297302246
2001-08-01,2.1161069869995117
2001-09-01,1.7973934412002563
2001-10-01,2.029315233230591
2001-11-01,2.067969560623169
2001-12-01,2.1259493827819824
2002-01-01,2.473832130432129
2002-02-01,2.454505443572998
2002-03-01,2.667100191116333
2002-04-01,2.512485980987549
2002-05-01,2.3385448455810547
2002-06-01,2.261237144470215
2002-07-01,2.203256130218506
2002-08-01,2.0872955322265625
2002-09-01,1.8640037775039673
2002-10-01,2.019338369369507
2002-11-01,1.9416711330413818
2002-12-01,1.8737128973007202
2003-01-01,1.766920804977417
2003-02-01,1.7086704969406128
2003-03-01,1.834878921508789
2003-04-01,1.834878921508789
2003-05-01,1.786336898803711
2003-06-01,1.9724922180175781
2003-07-01,2.110565423965454
2003-08-01,2.169741153717041
2003-09-01,2.230715036392212
2003-10-01,2.409968376159668
2003-11-01,2.370133876800537
2003-12-01,2.409968376159668
2004-01-01,2.4896368980407715
2004-02-01,2.5294713973999023
2004-03-01,2.4498026371002197
2004-04-01,2.409968376159668
2004-05-01,2.4341087341308594
2004-06-01,2.4341087341308594
2004-07-01,2.574923515319824
2004-08-01,2.6755077838897705
2004-09-01,2.8571391105651855
2004-10-01,2.8163230419158936
2004-11-01,2.7346909046173096
2004-12-01,2.755098819732666
2005-01-01,2.795915365219116
2005-02-01,2.7755064964294434
2005-03-01,2.8163230419158936
2005-04-01,2.7346909046173096
2005-05-01,2.875760078430176
2005-06-01,2.399914026260376
2005-07-01,2.9264838695526123
2005-08-01,2.8357393741607666
2005-09-01,2.8861327171325684
2005-10-01,2.909221887588501
2005-11-01,3.001577854156494
2005-12-01,3.0939338207244873
2006-01-01,3.1401119232177734
2006-02-01,3.1401119232177734
2006-03-01,3.0939338207244873
2006-04-01,3.1401119232177734
2006-05-01,2.9618771076202393
2006-06-01,3.102919816970825
2006-07-01,2.985383987426758
2006-08-01,3.0323987007141113
2006-09-01,3.133265733718872
2006-10-01,3.348527669906616
2006-11-01,3.4681191444396973
2006-12-01,3.683380126953125
2007-01-01,3.779052734375
2007-02-01,4.066069602966309
2007-03-01,4.305249214172363
2007-04-01,4.305249214172363
2007-05-01,4.555373191833496
2007-06-01,4.434220314025879
2007-07-01,4.409989356994629
2007-08-01,4.143451690673828
2007-09-01,4.384021759033203
2007-10-01,4.531797409057617
2007-11-01,4.186986923217773
2007-12-01,4.08354377746582
2008-01-01,3.6697709560394287
2008-02-01,3.7732150554656982
2008-03-01,3.989952325820923
2008-04-01,4.3593926429748535
2008-05-01,4.270726203918457
2008-06-01,4.089569091796875
2008-07-01,4.219714164733887
2008-08-01,4.049524307250977
2008-09-01,3.6518971920013428
2008-10-01,2.4957165718078613
2008-11-01,2.62304949760437
2008-12-01,2.5415568351745605
2009-01-01,2.62304949760437
2009-02-01,2.2817976474761963
2009-03-01,2.4651575088500977
2009-04-01,2.9948599338531494
2009-05-01,3.78279972076416
2009-06-01,3.4902069568634033
2009-07-01,4.085842132568359
2009-08-01,4.044043064117432
2009-09-01,4.172759532928467
2009-10-01,4.071762561798096
2009-11-01,4.4544854164123535
2009-12-01,4.826580047607422
2010-01-01,4.353489398956299
2010-02-01,4.512958526611328
2010-03-01,4.62990140914917
2010-04-01,4.677741527557373
2010-05-01,4.498432159423828
2010-06-01,4.790047645568848
2010-07-01,4.8764519691467285
2010-08-01,4.682041168212891
2010-09-01,4.779247760772705
2010-10-01,4.948587894439697
2010-11-01,5.453883171081543
2010-12-01,5.492328643798828
2011-01-01,5.420928955078125
2011-02-01,5.058436393737793
2011-03-01,5.261651039123535
2011-04-01,5.245175361633301
2011-05-01,5.30062198638916
2011-06-01,5.222506999969482
2011-07-01,5.551704406738281
2011-08-01,4.882152080535889
2011-09-01,4.611319065093994
2011-10-01,4.804165363311768
2011-11-01,4.520565986633301
2011-12-01,4.441159248352051
2012-01-01,4.877901554107666
2012-02-01,5.093435764312744
2012-03-01,5.05940580368042
2012-04-01,5.082093238830566
2012-05-01,4.8225998878479
2012-06-01,5.070651531219482
2012-07-01,5.509070873260498
2012-08-01,5.359086036682129
2012-09-01,5.480524063110352
2012-10-01,5.339697360992432
2012-11-01,5.521600246429443
2012-12-01,5.709368705749512
2013-01-01,5.738707542419434
2013-02-01,5.926477432250977
2013-03-01,6.249207496643066
2013-04-01,6.3665618896484375
2013-05-01,6.1563215255737305
2013-06-01,5.959653377532959
2013-07-01,6.293393135070801
2013-08-01,5.894096851348877
2013-09-01,6.237167835235596
2013-10-01,6.297724723815918
2013-11-01,6.321946144104004
2013-12-01,6.1766133308410645
2014-01-01,5.631618499755859
2014-02-01,5.789059638977051
2014-03-01,5.758784770965576
2014-04-01,5.843560218811035
2014-05-01,6.01032829284668
2014-06-01,5.8870391845703125
2014-07-01,6.152109146118164
2014-08-01,6.351546287536621
2014-09-01,6.295258045196533
2014-10-01,6.392208099365234
2014-11-01,6.7735419273376465
2014-12-01,6.760617256164551
2015-01-01,6.721836566925049
2015-02-01,6.7735419273376465
2015-03-01,6.831713676452637
2015-04-01,6.9028096199035645
2015-05-01,6.7034735679626465
2015-06-01,6.690329551696777
2015-07-01,6.7626214027404785
2015-08-01,5.868826389312744
2015-09-01,5.881849765777588
2015-10-01,6.042446136474609
2015-11-01,5.801552772521973
2015-12-01,5.888541221618652
2016-01-01,5.299687385559082
2016-02-01,5.400060176849365
2016-03-01,5.915309429168701
2016-04-01,5.868467330932617
2016-05-01,5.882188320159912
2016-06-01,5.929955005645752
2016-07-01,5.868540287017822
2016-08-01,5.861717224121094
2016-09-01,6.028995513916016
2016-10-01,5.9105048179626465
2016-11-01,6.328701972961426
2016-12-01,6.217183589935303
2017-01-01,6.544771671295166
2017-02-01,6.593559265136719
2017-03-01,6.774779319763184
2017-04-01,6.83053731918335
2017-05-01,7.311464309692383
2017-06-01,7.652889251708984
2017-07-01,8.057164192199707
2017-08-01,7.9224066734313965
2017-09-01,8.041958808898926
2017-10-01,8.57520580291748
2017-11-01,8.971540451049805
2017-12-01,8.928303718566895
2018-01-01,9.317431449890137
2018-02-01,9.411109924316406
2018-03-01,9.238164901733398
2018-04-01,9.944357872009277
2018-05-01,9.036395072937012
2018-06-01,8.510346412658691
2018-07-01,8.459166526794434
2018-08-01,8.261762619018555
2018-09-01,8.51073169708252
2018-10-01,7.9899702072143555
2018-11-01,8.376821517944336
2018-12-01,8.376821517944336
2019-01-01,8.562807083129883
2019-02-01,8.228031158447266
2019-03-01,8.220593452453613
2019-04-01,9.00173568725586
2019-05-01,7.863498210906982
2019-06-01,8.644753456115723
2019-07-01,8.750917434692383
2019-08-01,8.076020240783691
2019-09-01,8.425018310546875
2019-10-01,8.502594947814941
2019-11-01,8.362954139709473
2019-12-01,8.518110275268555
2020-01-01,8.40174388885498
2020-02-01,8.223313331604004
2020-03-01,6.7027764320373535
2020-04-01,7.013091087341309
2020-05-01,6.632956027984619
2020-06-01,7.209117889404297
2020-07-01,6.856672286987305
2020-08-01,6.944784164428711
2020-09-01,6.868204593658447
2020-10-01,6.868204593658447
2020-11-01,8.222267150878906
2020-12-01,8.32830810546875
2021-01-01,8.418037414550781
2021-02-01,8.964557647705078
2021-03-01,9.584489822387695
2021-04-01,9.951554298400879
2021-05-01,10.082066535949707
2021-06-01,9.875181198120117
2021-07-01,10.164412498474121
2021-08-01,9.445465087890625
2021-09-01,9.700639724731445
2021-10-01,9.953701972961426
2021-11-01,9.262001991271973
2021-12-01,9.616286277770996
2022-01-01,10.518867492675781
2022-02-01,9.844040870666504
2022-03-01,10.442950248718262
2022-04-01,10.451385498046875
2022-05-01,9.97900676727295
2022-06-01,9.830734252929688
2022-07-01,10.072402954101562
2022-08-01,10.434906005859375
2022-09-01,10.445222854614258
2022-10-01,10.71010684967041
2022-11-01,10.983819007873535
2022-12-01,10.754253387451172
2023-01-01,11.416462898254395
2023-02-01,11.186895370483398
2023-03-01,10.922012329101562
2023-04-01,11.107431411743164
2023-05-01,10.833719253540039
2023-06-01,11.1965913772583
2023-07-01,12.12660026550293
2023-08-01,11.442770004272461
2023-09-01,12.048280715942383
2023-10-01,11.926011085510254
2023-11-01,11.79433536529541
2023-12-01,12.226982116699219
2024-01-01,12.123522758483887
2024-02-01,12.208170890808105
2024-03-01,12.687845230102539
2024-04-01,13.402653694152832
2024-05-01,13.647193908691406
2024-06-01,13.983816146850586
2024-07-01,14.390830039978027
2024-08-01,14.100106239318848
2024-09-01,15.199999809265137
